,AllTags,tags_list,corrected_tags_list,.net,asp.net,c,c#,c++,css,database,html,java,javascript,language-agnostic,linux,mysql,performance,php,python,ruby,sql,sql-server,svn,unit-testing,visual-studio,windows,winforms,xml
3237,css html footer sticky-footer,"['css', 'html', 'footer', 'sticky-footer']","['css', 'html']",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3238,c++ c header,"['c++', 'c', 'header']","['c++', 'c']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3239,javascript,['javascript'],['javascript'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3240,apache-flex video streaming,"['apache-flex', 'video', 'streaming']",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3241,regex language-agnostic validation,"['regex', 'language-agnostic', 'validation']",['language-agnostic'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3242,sql sql-server,"['sql', 'sql-server']","['sql', 'sql-server']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
3243,visual-studio installation windows-installer exe,"['visual-studio', 'installation', 'windows-installer', 'exe']",['visual-studio'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3244,java xml dom concurrency,"['java', 'xml', 'dom', 'concurrency']","['java', 'xml']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3245,c# oracle coalesce,"['c#', 'oracle', 'coalesce']",['c#'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3246,language-agnostic conditional,"['language-agnostic', 'conditional']",['language-agnostic'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3247,asp.net vb.net .net-2.0 repeater button,"['asp.net', 'vb.net', '.net-2.0', 'repeater', 'button']",['asp.net'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3248,web-applications openid,"['web-applications', 'openid']",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3249,c# point-of-sale,"['c#', 'point-of-sale']",['c#'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3250,sql-server smo,"['sql-server', 'smo']",['sql-server'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3251,.net winforms user-interface windows-xp,"['.net', 'winforms', 'user-interface', 'windows-xp']","['.net', 'winforms']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3252,msdn,['msdn'],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3253,.net windows networking remoting,"['.net', 'windows', 'networking', 'remoting']","['.net', 'windows']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3254,python ms-word,"['python', 'ms-word']",['python'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3255,oracle olap cubes,"['oracle', 'olap', 'cubes']",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3256,asp.net asp.net-ajax,"['asp.net', 'asp.net-ajax']",['asp.net'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3257,c# .net multithreading singleton thread-safety,"['c#', '.net', 'multithreading', 'singleton', 'thread-safety']","['c#', '.net']",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3258,google-app-engine,['google-app-engine'],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3259,networking latency dead-reckoning,"['networking', 'latency', 'dead-reckoning']",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3260,algorithm matrix multidimensional-array,"['algorithm', 'matrix', 'multidimensional-array']",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3261,c++ windows winapi,"['c++', 'windows', 'winapi']","['c++', 'windows']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3262,java graphics,"['java', 'graphics']",['java'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3263,build-process build-automation spell-checking build,"['build-process', 'build-automation', 'spell-checking', 'build']",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3264,python design-patterns singleton,"['python', 'design-patterns', 'singleton']",['python'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3265,ruby networking,"['ruby', 'networking']",['ruby'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3266,python regex,"['python', 'regex']",['python'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3267,asp.net-mvc,['asp.net-mvc'],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3268,c# design-patterns language-features double-dispatch,"['c#', 'design-patterns', 'language-features', 'double-dispatch']",['c#'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3269,sql sql-server,"['sql', 'sql-server']","['sql', 'sql-server']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
3270,c# mono cross-platform,"['c#', 'mono', 'cross-platform']",['c#'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3271,visual-studio ide scripting,"['visual-studio', 'ide', 'scripting']",['visual-studio'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3272,sql sql-server tsql,"['sql', 'sql-server', 'tsql']","['sql', 'sql-server']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
3273,database performance scalability,"['database', 'performance', 'scalability']","['database', 'performance']",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3274,.net ironpython ironruby dynamic-language-runtime dynamic-languages,"['.net', 'ironpython', 'ironruby', 'dynamic-language-runtime', 'dynamic-languages']",['.net'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3275,dependency-injection,['dependency-injection'],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3276,.net wcf,"['.net', 'wcf']",['.net'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3277,html drop-down-menu html-select,"['html', 'drop-down-menu', 'html-select']",['html'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3278,c++,['c++'],['c++'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3279,perl dbi cpan,"['perl', 'dbi', 'cpan']",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3280,unit-testing language-agnostic,"['unit-testing', 'language-agnostic']","['unit-testing', 'language-agnostic']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3281,user-interface usability,"['user-interface', 'usability']",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3282,iis deployment,"['iis', 'deployment']",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3283,asp.net background scheduled-tasks out-of-band,"['asp.net', 'background', 'scheduled-tasks', 'out-of-band']",['asp.net'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3284,.net entity-framework .net-3.5,"['.net', 'entity-framework', '.net-3.5']",['.net'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3285,asp.net,['asp.net'],['asp.net'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3286,language-agnostic passwords database-connection,"['language-agnostic', 'passwords', 'database-connection']",['language-agnostic'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3287,c# syntax repository,"['c#', 'syntax', 'repository']",['c#'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3288,user-interface usability metrics,"['user-interface', 'usability', 'metrics']",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3289,mysql sql c database,"['mysql', 'sql', 'c', 'database']","['mysql', 'sql', 'c', 'database']",0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3290,google-chrome,['google-chrome'],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3291,dynamic-languages,['dynamic-languages'],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3292,python date,"['python', 'date']",['python'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3293,c# winforms autocomplete,"['c#', 'winforms', 'autocomplete']","['c#', 'winforms']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3294,macos configuration mercurial perforce p4merge,"['macos', 'configuration', 'mercurial', 'perforce', 'p4merge']",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3295,c# java regex regex-negation,"['c#', 'java', 'regex', 'regex-negation']","['c#', 'java']",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3296,asp.net-mvc frameworks spring.net,"['asp.net-mvc', 'frameworks', 'spring.net']",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3297,visual-studio-2008 web-applications,"['visual-studio-2008', 'web-applications']",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3298,c# foreach,"['c#', 'foreach']",['c#'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3299,algorithm colors,"['algorithm', 'colors']",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3300,c# casting,"['c#', 'casting']",['c#'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3301,python dvcs bazaar,"['python', 'dvcs', 'bazaar']",['python'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3302,database linq-to-sql,"['database', 'linq-to-sql']",['database'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3303,c external-process,"['c', 'external-process']",['c'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3304,ruby syntax,"['ruby', 'syntax']",['ruby'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3305,java io stream,"['java', 'io', 'stream']",['java'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3306,operating-system kernel osdev,"['operating-system', 'kernel', 'osdev']",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3307,java internationalization tapestry,"['java', 'internationalization', 'tapestry']",['java'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3308,asp.net javascript,"['asp.net', 'javascript']","['asp.net', 'javascript']",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3309,c# math graph,"['c#', 'math', 'graph']",['c#'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3310,asp.net-mvc,['asp.net-mvc'],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3311,sql-server tsql stored-procedures,"['sql-server', 'tsql', 'stored-procedures']",['sql-server'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3312,c++ performance exception visual-c++ gcc,"['c++', 'performance', 'exception', 'visual-c++', 'gcc']","['c++', 'performance']",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3313,windows command-line console cmd,"['windows', 'command-line', 'console', 'cmd']",['windows'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3314,c# .net arrays performance j#,"['c#', '.net', 'arrays', 'performance', 'j#']","['c#', '.net', 'performance']",1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3315,python django url django-urls,"['python', 'django', 'url', 'django-urls']",['python'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3316,iphone python cocoa-touch,"['iphone', 'python', 'cocoa-touch']",['python'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3317,.net session nhibernate flush,"['.net', 'session', 'nhibernate', 'flush']",['.net'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3318,bash shell zsh,"['bash', 'shell', 'zsh']",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3319,c++ api plugins compiler-construction,"['c++', 'api', 'plugins', 'compiler-construction']",['c++'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3320,c# asp.net session yui,"['c#', 'asp.net', 'session', 'yui']","['c#', 'asp.net']",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3321,linux unix batch-file cron,"['linux', 'unix', 'batch-file', 'cron']",['linux'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3322,python sql metadata coupling data-driven,"['python', 'sql', 'metadata', 'coupling', 'data-driven']","['python', 'sql']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
3323,php git version-control,"['php', 'git', 'version-control']",['php'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3324,nhibernate orm,"['nhibernate', 'orm']",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3325,html css,"['html', 'css']","['html', 'css']",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3326,mysql,['mysql'],['mysql'],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3327,web-crawler bots robots.txt googlebot slurp,"['web-crawler', 'bots', 'robots.txt', 'googlebot', 'slurp']",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3328,javascript xml dom serialization,"['javascript', 'xml', 'dom', 'serialization']","['javascript', 'xml']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3329,javascript jquery dialog,"['javascript', 'jquery', 'dialog']",['javascript'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3330,apache authentication kerberos,"['apache', 'authentication', 'kerberos']",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3331,c# .net collections,"['c#', '.net', 'collections']","['c#', '.net']",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3332,c# polymorphism,"['c#', 'polymorphism']",['c#'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3333,c# .net winforms,"['c#', '.net', 'winforms']","['c#', '.net', 'winforms']",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3334,javascript html cross-browser textarea,"['javascript', 'html', 'cross-browser', 'textarea']","['javascript', 'html']",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3335,python mime,"['python', 'mime']",['python'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3336,javascript google-maps prototypejs,"['javascript', 'google-maps', 'prototypejs']",['javascript'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3337,php,['php'],['php'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3338,wpf interop xna direct3d,"['wpf', 'interop', 'xna', 'direct3d']",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3339,regex,['regex'],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3340,.net wpf diagram,"['.net', 'wpf', 'diagram']",['.net'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3341,html css radio-button styles,"['html', 'css', 'radio-button', 'styles']","['html', 'css']",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3342,decompiling,['decompiling'],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3343,python frameworks cgi wsgi,"['python', 'frameworks', 'cgi', 'wsgi']",['python'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3344,c# unit-testing datetime testing,"['c#', 'unit-testing', 'datetime', 'testing']","['c#', 'unit-testing']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3345,asp.net asp.net-mvc performance webforms,"['asp.net', 'asp.net-mvc', 'performance', 'webforms']","['asp.net', 'performance']",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3346,emacs cscope,"['emacs', 'cscope']",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3347,.net wpf performance,"['.net', 'wpf', 'performance']","['.net', 'performance']",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3348,python math modulo,"['python', 'math', 'modulo']",['python'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3349,language-agnostic terminology,"['language-agnostic', 'terminology']",['language-agnostic'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3350,windows ruby gem,"['windows', 'ruby', 'gem']","['windows', 'ruby']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3351,java date calendar,"['java', 'date', 'calendar']",['java'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3352,asp.net html vb.net,"['asp.net', 'html', 'vb.net']","['asp.net', 'html']",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3353,c# rule-engine,"['c#', 'rule-engine']",['c#'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3354,java oracle,"['java', 'oracle']",['java'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3355,jsp jstl uri taglib,"['jsp', 'jstl', 'uri', 'taglib']",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3356,javascript jquery,"['javascript', 'jquery']",['javascript'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3357,sql sql-server oracle sybase datediff,"['sql', 'sql-server', 'oracle', 'sybase', 'datediff']","['sql', 'sql-server']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
3358,wcf scalability soa,"['wcf', 'scalability', 'soa']",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3359,java date,"['java', 'date']",['java'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3360,database oracle service administration sid,"['database', 'oracle', 'service', 'administration', 'sid']",['database'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3361,sql postgresql group-by string-aggregation,"['sql', 'postgresql', 'group-by', 'string-aggregation']",['sql'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3362,html user-interface html-select,"['html', 'user-interface', 'html-select']",['html'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3363,mp3 ffmpeg,"['mp3', 'ffmpeg']",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3364,visual-studio add-in,"['visual-studio', 'add-in']",['visual-studio'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3365,javascript jquery css-selectors,"['javascript', 'jquery', 'css-selectors']",['javascript'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3366,sql-server database,"['sql-server', 'database']","['sql-server', 'database']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3367,javascript,['javascript'],['javascript'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3368,configuration firewall sendmail smarthost,"['configuration', 'firewall', 'sendmail', 'smarthost']",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3369,seo,['seo'],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3370,security flash embed,"['security', 'flash', 'embed']",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3371,svn git version-control mercurial,"['svn', 'git', 'version-control', 'mercurial']",['svn'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3372,java c++ oracle transactions jta,"['java', 'c++', 'oracle', 'transactions', 'jta']","['java', 'c++']",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3373,parsing shell diff compare logging,"['parsing', 'shell', 'diff', 'compare', 'logging']",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3374,sql-server triggers metadata,"['sql-server', 'triggers', 'metadata']",['sql-server'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3375,sql sql-server tsql rounding,"['sql', 'sql-server', 'tsql', 'rounding']","['sql', 'sql-server']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
3376,apache logging webserver apache2 apache2.4,"['apache', 'logging', 'webserver', 'apache2', 'apache2.4']",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3377,f# functional-programming lambda,"['f#', 'functional-programming', 'lambda']",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3378,html regex actionscript-3 string tags,"['html', 'regex', 'actionscript-3', 'string', 'tags']",['html'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3379,python documentation python-module,"['python', 'documentation', 'python-module']",['python'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3380,ftp sftp filezilla,"['ftp', 'sftp', 'filezilla']",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3381,python image watermark,"['python', 'image', 'watermark']",['python'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3382,django django-models django-authentication django-users,"['django', 'django-models', 'django-authentication', 'django-users']",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3383,sql-server alter-table,"['sql-server', 'alter-table']",['sql-server'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3384,winforms textbox,"['winforms', 'textbox']",['winforms'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3385,python django,"['python', 'django']",['python'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3386,ruby-on-rails database activerecord sharding,"['ruby-on-rails', 'database', 'activerecord', 'sharding']",['database'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3387,.net reflection,"['.net', 'reflection']",['.net'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3388,c# .net video encoding,"['c#', '.net', 'video', 'encoding']","['c#', '.net']",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3389,svn full-text-search,"['svn', 'full-text-search']",['svn'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3390,sql,['sql'],['sql'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3391,javascript dom,"['javascript', 'dom']",['javascript'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3392,asp.net vb.net file-io csv,"['asp.net', 'vb.net', 'file-io', 'csv']",['asp.net'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3393,xml serialization data-structures,"['xml', 'serialization', 'data-structures']",['xml'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3394,c# performance loops,"['c#', 'performance', 'loops']","['c#', 'performance']",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3395,winapi mfc,"['winapi', 'mfc']",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3396,windows cmd,"['windows', 'cmd']",['windows'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
